PS1__mean,PS1__std,PS1__min,PS1__max,PS1__median,PS1__q25,PS1__q75,PS1__range,PS2__mean,PS2__std,PS2__min,PS2__max,PS2__median,PS2__q25,PS2__q75,PS2__range,PS3__mean,PS3__std,PS3__min,PS3__max,PS3__median,PS3__q25,PS3__q75,PS3__range,PS4__mean,PS4__std,PS4__min,PS4__max,PS4__median,PS4__q25,PS4__q75,PS4__range,PS5__mean,PS5__std,PS5__min,PS5__max,PS5__median,PS5__q25,PS5__q75,PS5__range,PS6__mean,PS6__std,PS6__min,PS6__max,PS6__median,PS6__q25,PS6__q75,PS6__range,EPS1__mean,EPS1__std,EPS1__min,EPS1__max,EPS1__median,EPS1__q25,EPS1__q75,EPS1__range,FS1__mean,FS1__std,FS1__min,FS1__max,FS1__median,FS1__q25,FS1__q75,FS1__range,FS2__mean,FS2__std,FS2__min,FS2__max,FS2__median,FS2__q25,FS2__q75,FS2__range,TS1__mean,TS1__std,TS1__min,TS1__max,TS1__median,TS1__q25,TS1__q75,TS1__range,TS2__mean,TS2__std,TS2__min,TS2__max,TS2__median,TS2__q25,TS2__q75,TS2__range,TS3__mean,TS3__std,TS3__min,TS3__max,TS3__median,TS3__q25,TS3__q75,TS3__range,TS4__mean,TS4__std,TS4__min,TS4__max,TS4__median,TS4__q25,TS4__q75,TS4__range,VS1__mean,VS1__std,VS1__min,VS1__max,VS1__median,VS1__q25,VS1__q75,VS1__range,SE__mean,SE__std,SE__min,SE__max,SE__median,SE__q25,SE__q75,SE__range,CE__mean,CE__std,CE__min,CE__max,CE__median,CE__q25,CE__q75,CE__range,CP__mean,CP__std,CP__min,CP__max,CP__median,CP__q25,CP__q75,CP__range,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag
172.83835333333406,21.189380940819206,140.69,189.88,188.43,145.59,188.58,49.19,123.00237750000022,56.778644201263305,0.0,165.71,132.56,115.65,165.04,165.71,1.1536394999999862,0.9958730499113749,0.0,10.5,0.859,0.656,1.953,10.5,0.09020450000000002,0.4121434523881436,0.0,3.334,0.0,0.0,0.0,3.334,8.429409333333385,0.022448484274494442,8.382,8.482,8.429,8.41,8.45,0.09999999999999964,8.381571666666643,0.021770504447276726,8.328,8.432,8.381,8.363,8.401,0.10400000000000098,2621.513166666697,282.27443343899483,2190.0,2845.6,2831.8,2259.4,2833.8,655.5999999999999,3.3380383333333326,3.6393020059067904,0.0,20.479,1.151,1.107,7.5045,20.479,8.966836666666676,0.021107897153014147,8.886,9.031,8.967,8.953,8.981,0.14500000000000135,56.780983333333324,0.19679104753237334,56.27,57.039,56.852,56.7585,56.864,0.7689999999999984,60.22358333333331,0.1881923919527276,59.91,60.582,60.2305,60.06625,60.3575,0.6720000000000041,58.40861666666665,0.04224219520284888,58.297,58.465,58.4045,58.376999999999995,58.446,0.16800000000000637,52.149799999999985,0.0942045292612479,51.863,52.246,52.156,52.12325,52.23,0.38300000000000267,0.7229166666666664,0.048544238129314125,0.628,0.781,0.7455,0.6767500000000001,0.76425,0.15300000000000002,30.928683333333332,29.82897110332597,0.0,96.912,11.211500000000001,10.765,66.305,96.912,19.185049999999986,0.327477247301244,18.656,20.15,19.112,18.985,19.286,1.4939999999999998,1.5110333333333326,0.026745072235626687,1.464,1.592,1.5045,1.494,1.521,0.1280000000000001,3,90,1,115,0
172.85069333333414,21.20132008278309,140.56,189.87,188.45,145.59,188.6,49.31,122.99936299999968,56.77047686608436,0.0,165.66,132.655,115.65,165.04,165.66,1.146204666666655,0.9947915425412149,0.0,11.164,0.859,0.656,1.937,11.164,0.16840983333333326,0.6681878215515697,0.0,7.427,0.0,0.0,0.0,7.427,8.428181499999997,0.022712321716416482,8.377,8.486,8.428,8.408,8.448,0.10899999999999999,8.380848333333308,0.022122409390078094,8.33,8.432,8.38,8.363,8.399,0.10200000000000031,2621.099766666706,282.7233937731538,2192.0,2841.4,2831.8,2257.2,2833.8,649.4000000000001,3.340988333333338,3.627374055915733,0.0,20.479,1.153,1.111,7.50675,20.479,8.966256666666668,0.022598321225750888,8.887,9.029,8.966,8.952,8.981,0.14199999999999946,56.82525000000002,0.20077936688481382,56.344,57.105,56.864999999999995,56.81125,56.947,0.7609999999999957,60.24409999999998,0.18205399382234466,59.957,60.574,60.236,60.085,60.391999999999996,0.6169999999999973,58.41148333333335,0.07322078294825597,58.285,58.531,58.393,58.371,58.455,0.24600000000000222,52.23486666666667,0.031178767704249395,52.125,52.324,52.238,52.23,52.246,0.19899999999999807,0.7307833333333332,0.04495334309654351,0.637,0.804,0.7424999999999999,0.6932499999999999,0.7615000000000001,0.16700000000000004,31.02786666666667,30.017668993703616,0.0,99.236,11.222999999999999,10.788,66.268,99.236,18.906116666666676,0.17003961221498395,18.591,19.213,18.9125,18.765,19.023,0.6219999999999999,1.4917166666666664,0.018310371984812904,1.454,1.527,1.496,1.478,1.5042499999999999,0.07299999999999995,3,90,1,115,0
172.8390100000009,21.200638233786773,140.66,189.85,188.44,145.54,188.59,49.19,122.95925333333355,56.80271858393343,0.0,165.69,132.43,115.61,165.02,165.69,1.148201999999989,0.9949888226487772,0.0,10.562,0.852,0.656,1.953,10.562,0.044163166666666684,0.39451173562177094,0.0,6.515,0.0,0.0,0.0,6.515,8.42762500000002,0.0227864661952367,8.373,8.481,8.427,8.408,8.448,0.10800000000000054,8.380996166666666,0.021944167455284054,8.331,8.434,8.381,8.361,8.4,0.10299999999999976,2621.1359333333735,282.568090393793,2192.0,2843.6,2831.8,2257.2,2833.8,651.5999999999999,3.337315,3.6242411425163636,0.0,20.479,1.154,1.1125,7.51,20.479,8.96642666666667,0.022393777905679306,8.894,9.034,8.966,8.952,8.981,0.14000000000000057,56.872033333333334,0.1995818100150633,56.359,57.113,56.943,56.846000000000004,57.027,0.7539999999999978,60.24298333333331,0.19403629314011195,59.945,60.586,60.2265,60.066,60.400000000000006,0.6409999999999982,58.45726666666667,0.06187456846089672,58.367,58.613,58.447,58.43625,58.516,0.24600000000000222,52.29548333333333,0.04409893863676246,52.195,52.34,52.316,52.27625,52.324,0.14500000000000313,0.7271333333333333,0.04533669105212197,0.63,0.789,0.7384999999999999,0.6912499999999999,0.76775,0.15900000000000003,30.9254,29.81126204317199,0.0,97.315,11.221,10.821,66.246,97.315,18.850399999999997,0.2136095503482933,18.531,19.36,18.8125,18.7225,18.954,0.8290000000000006,1.4877333333333331,0.02012698575434371,1.453,1.537,1.487,1.475,1.49625,0.08399999999999985,3,90,1,115,0
172.8376866666682,21.193318927163947,140.66,189.87,188.43,145.59,188.58,49.21000000000001,122.96972983333389,56.78441099067829,0.0,165.96,132.565,115.61,165.02,165.96,1.1508361666666558,0.9925146717598854,0.0,10.75,0.859,0.656,1.945,10.75,0.06778900000000004,0.39148623791773757,0.0,3.766,0.0,0.0,0.0,3.766,8.426057000000021,0.022476522959153204,8.377,8.488,8.425,8.406,8.446,0.11099999999999888,8.378549499999991,0.021549490707439018,8.33,8.427,8.378,8.359,8.398,0.09699999999999953,2619.2470333333918,282.7774098613033,2190.0,2843.4,2829.8,2253.8,2831.8,653.4000000000001,3.348360000000002,3.65132529141589,0.0,20.479,1.162,1.119,7.506,20.479,8.961920000000003,0.023895681618233848,8.886,9.038,8.962,8.944,8.978,0.15200000000000102,56.882850000000005,0.20080967979656766,56.387,57.121,56.943,56.834,57.035,0.7340000000000018,60.26016666666666,0.19205981417834914,59.961,60.582,60.2775,60.078,60.41675,0.6210000000000022,58.494533333333365,0.05450335361751238,58.426,58.613,58.457,58.449,58.531,0.1869999999999976,52.317649999999986,0.012203585538685578,52.289,52.344,52.324,52.312,52.324,0.054999999999999716,0.7281833333333336,0.04346626725276613,0.627,0.779,0.746,0.69875,0.7625,0.15200000000000002,31.13961666666666,29.956923795171665,0.0,97.836,11.311,10.878,66.46025,97.836,18.89723333333334,0.16306842803627636,18.709,19.285,18.825,18.758,19.0015,0.5760000000000005,1.4919499999999994,0.015115582467550903,1.47,1.527,1.4885000000000002,1.479,1.50325,0.05699999999999994,3,90,1,115,0
172.84478833333407,21.203146098834647,140.64,189.87,188.44,145.55,188.59,49.23000000000002,122.95943250000069,56.80615231508918,0.0,165.69,132.7,115.63,165.02,165.69,1.1491919999999856,0.99526216871201,0.0,10.727,0.852,0.664,1.945,10.727,0.269842333333333,0.675028639990846,0.0,5.151,0.0,0.0,0.0,5.151,8.424783500000025,0.022755467352191912,8.371,8.481,8.425,8.405,8.445,0.10999999999999943,8.377984166666636,0.021964674274212014,8.32,8.434,8.377,8.359,8.398,0.11399999999999899,2619.0892000000313,282.7845708957488,2189.8,2839.6,2829.8,2255.0,2831.8,649.7999999999997,3.343063333333333,3.652524410959569,0.0,20.479,1.156,1.111,7.506,20.479,8.957570000000011,0.02366428603050033,8.891,9.017,8.958,8.94275,8.973,0.12599999999999945,56.92115000000001,0.20155824840477257,56.422,57.195,56.949,56.864,57.086,0.7730000000000032,60.28709999999999,0.18939444729628838,59.996,60.582,60.316,60.086,60.477,0.5859999999999985,58.494433333333326,0.07592833609544108,58.371,58.695,58.453,58.449,58.539,0.32399999999999807,52.31336666666664,0.011040782983506862,52.289,52.344,52.316,52.305,52.318,0.054999999999999716,0.7383000000000002,0.04396638867741281,0.652,0.804,0.7545,0.68875,0.7715000000000001,0.15200000000000002,31.065800000000007,30.019027439164873,0.0,97.842,11.250499999999999,10.822,66.4735,97.842,18.970366666666674,0.184101418305841,18.642,19.419,18.9125,18.8435,19.078,0.777000000000001,1.4929833333333336,0.017644160192224718,1.455,1.529,1.4905,1.48175,1.507,0.07399999999999984,3,90,1,115,0
155.70490166666582,15.235296728003775,140.66,189.84,150.41,145.67,160.16,49.18000000000001,105.00332483333348,45.46502169390198,0.0,165.33,124.575,115.63,125.26,165.33,1.6837463333333211,0.8572276982536197,0.0,10.609,1.937,1.859,1.992,10.609,0.05211950000000008,0.2101840254469448,0.0,1.204,0.0,0.0,0.0,1.204,8.421961000000021,0.022120574412373306,8.373,8.474,8.422,8.401,8.442,0.10100000000000087,8.375619000000006,0.021528558683757592,8.328,8.424,8.375,8.357,8.394,0.09600000000000009,2387.0412000000097,200.10874962353262,2188.0,2841.4,2317.6,2253.8,2447.6,653.4000000000001,6.365336666666673,2.9534304799654403,0.0,20.386,7.416,7.312749999999999,7.492,20.386,8.956206666666667,0.021633861318672593,8.892,9.021,8.956,8.942,8.971,0.12900000000000134,57.02746666666669,0.2588743238630586,56.402,57.289,57.113,56.86025,57.201,0.8870000000000005,60.74765,0.2764445589384365,60.207,61.07,60.791,60.555,61.026,0.8629999999999995,58.53853333333335,0.08094472736929201,58.434,58.676,58.531,58.449,58.613,0.24200000000000443,52.31663333333329,0.021453800492117526,52.285,52.41,52.316,52.305,52.324,0.125,0.6484666666666666,0.05308937956147372,0.588,0.769,0.6375,0.603,0.65575,0.18100000000000005,57.570100000000004,23.002334696504178,0.0,79.505,66.68299999999999,66.15325,67.019,79.505,19.057750000000013,0.22487230635777877,18.554,19.467,19.0195,18.8645,19.25525,0.9130000000000003,1.5009166666666662,0.020850492933155183,1.459,1.54,1.4965000000000002,1.482,1.5202499999999999,0.08099999999999996,3,90,1,115,0
172.83136500000103,21.221801325212247,139.81,189.95,188.47,145.55,188.6,50.139999999999986,122.96815016666683,56.798190017777564,0.0,165.69,132.445,115.63,165.06,165.69,1.1477271666666533,0.9823908782804549,0.0,10.391,0.852,0.656,1.937,10.391,0.11540300000000002,0.6515784331843527,0.0,7.0,0.0,0.0,0.0,7.0,8.42272183333337,0.02236542994531717,8.37,8.477,8.422,8.403,8.443,0.1070000000000011,8.37591183333332,0.021797975287601332,8.328,8.428,8.375,8.357,8.395,0.10000000000000142,2617.318766666698,282.9125004328143,2187.8,2841.4,2828.0,2253.6,2831.4,653.5999999999999,3.3475800000000024,3.6489758956361062,0.0,20.479,1.167,1.119,7.4982500000000005,20.479,8.956023333333327,0.022761285601262112,8.876,9.015,8.956,8.94,8.971,0.13900000000000112,56.858850000000004,0.190515513366585,56.398,57.113,56.93,56.778999999999996,57.023,0.7149999999999963,60.62631666666665,0.1936187397668131,60.316,61.059,60.617000000000004,60.471000000000004,60.77175,0.742999999999995,58.5253666666667,0.0605351045996363,58.371,58.629,58.527,58.48525,58.543,0.25799999999999557,52.31601666666665,0.013279673272420292,52.285,52.34,52.32,52.312,52.324,0.05500000000000682,0.71245,0.05598524359150365,0.6,0.786,0.711,0.6747500000000001,0.7585,0.18600000000000005,31.190316666666664,29.98208442469807,0.0,98.333,11.367,10.892,66.28999999999999,98.333,19.031433333333347,0.17368394347844063,18.565,19.268,19.0685,19.00575,19.13625,0.7029999999999994,1.4993500000000002,0.016495277101845417,1.46,1.532,1.501,1.487,1.51025,0.07200000000000006,3,90,1,115,0
172.77709500000114,21.245127928012913,140.58,189.99,188.45,145.53,188.6,49.41,123.08941266666689,56.65232363020608,0.0,165.9,132.54000000000002,115.56,165.04,165.9,1.1428078333333191,0.9879896103900258,0.0,10.398,0.852,0.656,1.937,10.398,0.09964416666666659,0.44005708290625684,0.0,4.201,0.0,0.0,0.0,4.201,8.423919000000028,0.02263116079656551,8.373,8.477,8.424,8.403,8.444,0.10400000000000098,8.378559333333376,0.021854263036965752,8.325,8.432,8.378,8.359,8.398,0.1070000000000011,2617.9619666667218,283.20716523444935,2189.8,2837.8,2829.8,2254.2,2831.8,648.0,3.349070000000003,3.6172635023039135,0.0,20.479,1.161,1.118,7.50475,20.479,8.960025000000018,0.022696645310118738,8.889,9.029,8.9605,8.945,8.975,0.14000000000000057,56.94048333333334,0.19616604290470083,56.43,57.117,57.027,56.863249999999994,57.087,0.6869999999999976,60.52396666666666,0.17345296832923437,60.254,60.883,60.531499999999994,60.352,60.665,0.6290000000000049,58.499500000000005,0.06201222997656754,58.371,58.629,58.516,58.449,58.531,0.25799999999999557,52.31693333333333,0.013038234372628176,52.285,52.34,52.324,52.312,52.328,0.05500000000000682,0.7231833333333332,0.04778440877757328,0.618,0.788,0.7475,0.6805000000000001,0.762,0.17000000000000004,31.23714999999999,30.09193235837197,0.0,97.065,11.282499999999999,10.88,66.46325,97.065,18.926849999999998,0.16537692553678715,18.589,19.209,18.9375,18.782249999999998,19.103,0.620000000000001,1.4930500000000002,0.01722926289775621,1.453,1.531,1.4945,1.48075,1.5042499999999999,0.07799999999999985,3,100,1,115,0
172.7751766666678,21.222133261498197,140.59,189.93,188.43,145.59,188.59,49.34,123.09438583333332,56.62878086405953,0.0,165.72,132.70999999999998,115.58,165.02,165.72,1.1470689999999877,0.9947881713740281,0.0,11.008,0.852,0.656,1.945,11.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422370833333348,0.02265404267025102,8.372,8.48,8.422,8.402,8.443,0.10800000000000054,8.378745666666672,0.022212496060150997,8.329,8.43,8.379,8.361,8.398,0.10099999999999909,2617.668466666685,283.11025794257847,2188.0,2837.6,2829.6,2255.4,2831.6,649.5999999999999,3.341079999999998,3.6089642300250047,0.0,20.479,1.161,1.119,7.496,20.479,8.960664999999999,0.02250265410272014,8.9,9.031,8.961,8.94575,8.975,0.13100000000000023,56.97261666666668,0.19214214284106293,56.441,57.199,57.039,56.914249999999996,57.105,0.7579999999999956,60.44891666666667,0.17993168070749016,60.168,60.816,60.4375,60.316,60.583,0.6480000000000032,58.47413333333335,0.06997605939811778,58.367,58.621,58.451,58.445,58.527,0.2540000000000049,52.31143333333332,0.01306568873891571,52.277,52.332,52.316,52.305,52.324,0.054999999999999716,0.7282166666666671,0.044922559910237636,0.627,0.789,0.7455,0.692,0.7635000000000001,0.16200000000000003,31.120183333333323,29.948406684658906,0.0,98.567,11.286999999999999,10.864,66.44,98.567,18.88960000000001,0.18230900508020254,18.555,19.29,18.849,18.792,19.012999999999998,0.7349999999999994,1.4882999999999997,0.017522652006284105,1.453,1.522,1.4855,1.479,1.50225,0.06899999999999995,3,100,1,115,0
155.64172833333276,15.211951497518845,140.58,189.94,150.43,145.61,160.0825,49.359999999999985,105.16157983333325,45.30009856759246,0.0,165.69,124.745,115.63,125.29,165.69,1.682527166666653,0.8546638432323364,0.0,10.672,1.922,1.859,1.992,10.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.425122333333366,0.022833411948769797,8.373,8.482,8.425,8.405,8.445,0.10899999999999999,8.380828666666632,0.022229326985363618,8.328,8.436,8.380500000000001,8.361,8.4,0.10800000000000054,2387.986066666705,199.4793421698853,2189.8,2837.6,2319.8,2255.8,2449.8,647.7999999999997,6.355410000000004,2.9226983140983465,0.0,20.479,7.423,7.31475,7.49325,20.479,8.965781666666679,0.023701631390171334,8.895,9.042,8.966,8.949,8.983,0.14700000000000024,57.06876666666668,0.2566781620802379,56.437,57.383,57.125,56.954,57.273,0.9460000000000051,60.84748333333335,0.2719378906825767,60.312,61.145,60.906,60.62425,61.113,0.8330000000000055,58.47215000000002,0.07090529481874659,58.359,58.625,58.453,58.445,58.527,0.26599999999999824,52.3124833333333,0.011951975661882393,52.273,52.332,52.316,52.305,52.318,0.0589999999999975,0.6527499999999998,0.055045019453776815,0.589,0.785,0.6365000000000001,0.61425,0.65425,0.19600000000000006,57.406733333333335,22.935828463248402,0.0,78.926,66.588,66.10975,67.005,78.926,18.88253333333334,0.2132157332114326,18.543,19.352,18.843,18.77,18.999,0.809000000000001,1.4892999999999998,0.01951862358535216,1.455,1.529,1.485,1.479,1.50225,0.07399999999999984,3,100,1,115,0
172.81577833333438,21.21329242230421,140.66,189.94,188.48,145.62,188.61,49.28,123.1693465000001,56.636320260765885,0.0,165.71,132.87,115.67,165.09,165.71,1.1445996666666551,0.9844635683456758,0.0,10.57,0.836,0.641,1.945,10.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418774000000024,0.02245539854912431,8.368,8.469,8.418,8.399,8.439,0.10099999999999909,8.373811666666606,0.02181315040418386,8.326,8.428,8.3735,8.354,8.393,0.10200000000000031,2620.2184333333526,284.2460417318277,2191.6,2843.4,2833.0,2253.6,2834.4,651.8000000000002,3.341858333333333,3.618858365322396,0.0,20.479,1.1585,1.113,7.4985,20.479,8.956298333333338,0.022832272420608715,8.877,9.042,8.958,8.941,8.972,0.16499999999999915,56.89821666666666,0.2019484333245047,56.426,57.117,56.949,56.81325,57.041,0.6909999999999954,60.70144999999999,0.18990027426696005,60.422,61.156,60.705,60.554,60.84675,0.7340000000000018,58.53323333333335,0.04953092187938987,58.445,58.625,58.531,58.52,58.539,0.17999999999999972,52.32226666666666,0.02042128519189973,52.285,52.406,52.324,52.312,52.328,0.12100000000000222,0.714733333333333,0.0569042665848138,0.602,0.799,0.7104999999999999,0.6755,0.7715000000000001,0.19700000000000006,31.20268333333333,30.118791389812696,0.0,99.994,11.261,10.817,66.255,99.994,19.039816666666677,0.11474195566090441,18.796,19.268,19.0205,18.988,19.101,0.4720000000000013,1.4995000000000003,0.01085280301734684,1.479,1.522,1.499,1.4935,1.50325,0.04299999999999993,3,100,1,115,0
166.60008000000073,21.300345364029283,140.59,189.91,153.26999999999998,145.57,188.58,49.31999999999999,116.64491416666668,53.66338935468104,0.0,165.66,124.93,115.61,164.88,165.66,1.3361811666666579,1.0161209540922234,0.0,10.867,1.789,0.687,1.969,10.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42428400000006,0.02257664008069682,8.373,8.479,8.424,8.405,8.444,0.10599999999999987,8.378108166666657,0.02199250933019882,8.329,8.429,8.378,8.359,8.398,0.09999999999999964,2534.0601000000283,283.6035024842328,2187.8,2837.6,2365.6000000000004,2253.8,2830.4,649.7999999999997,4.3554749999999975,3.720467788156262,0.0,20.479,6.6635,1.121,7.50225,20.479,8.962655000000009,0.02262320287521936,8.896,9.036,8.964,8.948,8.978,0.1399999999999988,56.966016666666675,0.215354087622119,56.449,57.133,57.086,56.863,57.117,0.6840000000000046,60.70746666666668,0.1536052805805266,60.465,60.926,60.6935,60.573,60.85275,0.4609999999999985,58.46806666666666,0.05716317773609943,58.367,58.547,58.453,58.445,58.527,0.17999999999999972,52.31241666666663,0.011678030180167694,52.277,52.332,52.312,52.305,52.318,0.054999999999999716,0.6974166666666667,0.04613541360916675,0.618,0.767,0.699,0.65075,0.73975,0.14900000000000002,39.88681666666666,30.54887529271286,0.0,98.386,59.112,10.91,66.604,98.386,18.888750000000005,0.1592966441370732,18.622,19.18,18.851,18.7955,19.04925,0.5579999999999998,1.4846333333333332,0.01569391247869339,1.453,1.512,1.482,1.47475,1.498,0.05899999999999994,3,100,1,115,0
155.62217500000042,15.211188099094747,140.66,189.9,150.41,145.63,160.06,49.24000000000001,105.12260133333295,45.32024442215699,0.0,165.98,124.565,115.63,125.2625,165.98,1.688560333333319,0.8584504730578797,0.0,10.484,1.937,1.859,2.0,10.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.430421500000008,0.02266280736691711,8.38,8.486,8.431,8.41,8.45,0.10599999999999987,8.382887500000011,0.021841562301034994,8.332,8.441,8.382,8.363,8.402,0.10899999999999999,2386.9111000000535,200.1906081299908,2187.8,2843.4,2318.4,2255.6,2447.8,655.5999999999999,6.362510000000004,2.907431310148761,0.0,20.479,7.409,7.312,7.488,20.479,8.971474999999998,0.021220258598801278,8.911,9.029,8.972,8.956,8.986,0.11800000000000033,57.00935000000001,0.2650812972781498,56.422,57.293,57.1035,56.864,57.201,0.8710000000000022,60.931350000000016,0.2177766305950519,60.48,61.156,60.934,60.77625,61.141,0.6760000000000019,58.365350000000014,0.0671455694740911,58.23,58.477,58.379,58.297,58.402499999999996,0.2469999999999999,52.304899999999975,0.026936159092689472,52.207,52.328,52.314,52.301,52.324,0.12100000000000222,0.6436666666666669,0.051708047944417926,0.578,0.762,0.6345000000000001,0.60025,0.6525000000000001,0.18400000000000005,57.59986666666669,23.008942319937745,0.0,78.879,66.63499999999999,66.13,66.799,78.879,18.680399999999995,0.19477852379904034,18.342,19.025,18.7065,18.49625,18.81275,0.6829999999999998,1.4628333333333323,0.019676692359800286,1.421,1.494,1.4645000000000001,1.445,1.48,0.07299999999999995,3,100,1,115,0
172.82612500000124,21.234224999617403,140.11,189.95,188.5,145.62,188.64,49.839999999999975,123.13868933333367,56.66061451007037,0.0,166.1,132.815,115.63,165.09,166.1,1.1592176666666554,0.9932482522618534,0.0,10.828,0.859,0.641,1.953,10.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427721666666724,0.02249950808104221,8.378,8.488,8.428,8.408,8.448,0.10999999999999943,8.37934983333333,0.02173692978870033,8.33,8.433,8.379,8.361,8.399,0.10299999999999976,2619.2288666667055,282.9597522971219,2191.8,2841.4,2830.2,2253.6,2833.6,649.5999999999999,3.3452550000000016,3.6379570787244933,0.0,20.479,1.153,1.098,7.4990000000000006,20.479,8.96328333333334,0.02333430355125739,8.885,9.024,8.964500000000001,8.948,8.98,0.13899999999999935,56.788716666666616,0.18497703385976255,56.348,57.066,56.848,56.688250000000004,56.941,0.7180000000000035,60.739000000000004,0.18284237291539734,60.473,61.156,60.748000000000005,60.586,60.882999999999996,0.6829999999999998,58.430283333333335,0.05306759578332361,58.359,58.543,58.445,58.379,58.453,0.1839999999999975,52.285049999999984,0.04693308179383403,52.191,52.34,52.312,52.238,52.325,0.1490000000000009,0.7123999999999998,0.0492548474771773,0.618,0.794,0.7155,0.6775,0.7505,0.17600000000000005,31.273700000000005,30.329526638959162,0.0,97.956,11.215499999999999,10.69,66.268,97.956,18.941066666666664,0.1818344362936302,18.622,19.388,18.9,18.85925,19.042,0.7660000000000018,1.4834333333333332,0.0171458125759291,1.454,1.524,1.481,1.474,1.488,0.07000000000000006,3,100,1,115,0
172.8174416666675,21.224160708296544,140.69,189.91,188.48,145.62,188.62,49.22,123.11931616666661,56.66788532306656,0.0,165.95,132.835,115.63,165.06,165.95,1.1444483333333142,0.9925078162566413,0.0,11.242,0.852,0.656,1.937,11.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.430630000000031,0.02268621681403336,8.38,8.488,8.431,8.41,8.45,0.10799999999999876,8.382203333333354,0.0219861165789281,8.333,8.439,8.382,8.363,8.401,0.10599999999999987,2617.441500000037,282.79961205374514,2188.8,2837.4,2829.2,2255.4,2831.6,648.5999999999999,3.324681666666666,3.6140954152222613,0.0,20.479,1.153,1.09875,7.50625,20.479,8.966228333333332,0.023402838799788585,8.891,9.044,8.967,8.949,8.983,0.15300000000000047,56.874616666666675,0.19731236586241155,56.426,57.105,56.945,56.81425,57.027,0.6789999999999949,60.551400000000015,0.17145817760219728,60.324,60.934,60.5625,60.367,60.67175,0.6099999999999994,58.389033333333344,0.0664208718869466,58.246,58.461,58.383,58.367,58.449,0.2149999999999963,52.31169999999999,0.02660908366203866,52.23,52.344,52.316,52.304,52.328,0.11400000000000432,0.7287166666666668,0.05150213318127922,0.626,0.821,0.7384999999999999,0.691,0.764,0.19499999999999995,30.88705,29.84130124979193,0.0,97.75,11.2155,10.691,66.345,97.75,18.75359999999999,0.22509851176762583,18.244,19.179,18.738,18.6575,18.913249999999998,0.9349999999999987,1.4668999999999999,0.0216807902684996,1.425,1.509,1.4635,1.45675,1.48325,0.08399999999999985,3,100,1,115,0
172.88960666666785,21.192923361630637,140.69,189.91,188.48,145.65,188.62,49.22,123.2144095000005,56.650340978154475,0.0,165.73,134.135,115.63,165.07,165.73,1.1407548333333177,0.9855006433584691,0.0,11.062,0.852,0.656,1.937,11.062,0.02124633333333334,0.13920192881765803,0.0,1.898,0.0,0.0,0.0,1.898,8.429604333333335,0.022576391383232555,8.38,8.486,8.429,8.41,8.449,0.10599999999999987,8.381417666666664,0.021822409458067394,8.334,8.434,8.381,8.363,8.4,0.09999999999999964,2618.514000000069,282.74749584036897,2189.0,2841.8,2829.6,2254.55,2831.6,652.8000000000002,3.3205866666666637,3.6010726465627165,0.0,20.479,1.153,1.103,7.506,20.479,8.965608333333337,0.022261587182608747,8.898,9.026,8.965,8.95175,8.98125,0.1280000000000001,56.91101666666668,0.19415427642870886,56.426,57.117,57.025000000000006,56.845,57.039,0.6909999999999954,60.46193333333333,0.1712825021873383,60.18,60.828,60.4355,60.328,60.586,0.6480000000000032,58.41891666666667,0.06042827474691685,58.289,58.539,58.447,58.371,58.453,0.25,52.279116666666646,0.040919063066280674,52.211,52.332,52.301,52.238,52.316,0.12100000000000222,0.7190999999999997,0.04741859691443151,0.619,0.777,0.742,0.672,0.754,0.15800000000000003,30.785400000000006,29.558190436380457,0.0,94.095,11.232,10.73,66.362,94.095,18.942916666666672,0.21784385016693827,18.422,19.261,18.941,18.73875,19.143,0.8389999999999986,1.483433333333333,0.02022157813382084,1.439,1.515,1.4855,1.465,1.50125,0.07599999999999985,3,100,1,115,0
